# fermlit classifier verdicts for publications the fermdb atlas holds.
#
# These cost nothing: the classifier ran on them in a separate project before any of
# today's work. They are MODEL verdicts -- decided_by_kind is 'model' on every row, they
# load at confidence 'unverified', and the loader will not let them overwrite a verdict
# somebody reached by reading the PDF.
#
# Rows already carrying a human verdict are omitted from this file entirely, rather than
# left in for the loader to refuse: a file that asks for something it must not get is a
# file somebody will eventually force.
#
# Scope is fermlit's ORIGINAL corpus. The rows being screened today are excluded, so this
# file does not change meaning depending on when it was generated.
publication_id	decision	reason	source	decided_by	decided_by_kind	decided_at	in_atlas	pdf_file
doi:10.1002/jps.2600651211	exclude	Study focuses on antimicrobial activity of N-chloramine systems, unrelated to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/jps.2600651210	exclude	Paper describes chemical synthesis of N-chloramine systems, unrelated to microbial alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/bf00267573	exclude	Study focuses on thymidylate uptake mutants in yeast with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/bf00267984	exclude	Study focuses on mitochondrial DNA structure in yeast mutants with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/bf00268386	borderline	The paper focuses on basic mitochondrial biology and carbon catabolite repression in yeast without explicitly mentioning alcohol production or engineering.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/bf00269590	exclude	Study focuses on mitochondrial DNA biogenesis and genetics in yeast with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/bf00325820	exclude	Study focuses on mitochondrial genetic damage and mutagenesis in yeast, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/bf00331551	exclude	Study focuses on mitochondrial genetics and petite mutants without any link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/bf00331556	exclude	Study focuses on mitochondrial biogenesis and genetics in yeast with no link to alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/bf00332899	exclude	Study focuses on UV sensitivity and petite mutation induction in yeast, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/bf00427868	exclude	Study focuses on mitochondrial enzyme localization in yeast with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/bf00701248	exclude	Study of petite yeast mutants induced by fluorinated pyrimidines is unrelated to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/bf01796120	exclude	Subject is mitochondrial genome evolution in yeast with no link to alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/0022-2836(76)90148-0	exclude	Study focuses on mitochondrial tRNA genetics in yeast with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/0027-5107(76)90124-x	exclude	Study focuses on caffeine protection against ethidium-induced petite mutations in yeast, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/0027-5107(76)90167-6	exclude	Study focuses on basic genetics and mitochondrial integration using a dye stressor, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/0165-1161(76)90078-9	exclude	Study focuses on mutagenesis mechanisms in yeast rather than alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/jobm.3630160405	borderline	The paper studies the biochemical and structural properties of alcohol dehydrogenase (ADH) crystals in yeast, which is an enzyme involved in ethanol production, but focuses on basic biology rather than microbial production or engineering.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/bf00341726	borderline	The title describes general physiological alterations and cross-resistance in S. cerevisiae without explicitly mentioning alcohol production or engineering for ethanol/butanol synthesis.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/bf00498029	exclude	Subject is cerebral toxicity of penicillins in humans/animals, unrelated to microbial alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/0009-3084(75)90069-9	exclude	Study of chemical autoxidation of cholesterol, not microbial production of alcohols	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/s0021-9673(00)99983-7	exclude	Study of metabolites in human urine for diabetes diagnosis	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/s0021-9673(00)99984-9	exclude	Study focuses on detecting metabolites in human urine for diabetes diagnosis, not microbial production.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1080/00362177585190321	exclude	Study focuses on fungal dimorphism and microscopy with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/j.1432-1033.1975.tb04154.x	exclude	Focuses on sterol biosynthesis and regulatory enzymes, not alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/bf00329782	exclude	Focuses on mitochondrial genetics and petite mutants rather than alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/bf00331451	exclude	Study of mitochondrial DNA replication and petite induction in yeast, unrelated to alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/bf00341717	exclude	Study of yeast prion inheritance unrelated to alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/0005-2728(75)90084-5	exclude	Focuses on respiratory chain biochemistry and succinate dehydrogenase deficiency, not alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/0005-2736(75)90298-9	exclude	Study focuses on amino acid transport energetics in yeast with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/0005-2787(75)90016-7	exclude	Study focuses on mitochondrial inhibition by pyrimethamine in yeast with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/0005-2787(75)90063-5	exclude	Study focuses on DNA repair and phototoxicity in yeast, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/0027-5107(75)90312-7	exclude	Study focuses on UV-induced mutation and protein synthesis in yeast, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/0027-5107(75)90313-9	exclude	Study focuses on mitochondrial protein synthesis and UV-induced mutations in yeast, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/j.1432-1033.1975.tb04147.x	exclude	Subject is mitochondrial genome characterization in Euglena, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/j.1432-1033.1975.tb03938.x	exclude	Focuses on trialkyl-tin resistance and energy-linked reactions rather than alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/0005-2795(75)90115-4	borderline	The paper characterizes mitochondrial alcohol dehydrogenase forms in S. cerevisiae, which is basic biology/enabling work for a relevant host but does not explicitly report on ethanol production or engineering.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/bf00268621	exclude	Study of mitochondrial DNA size in a petite mutant with no link to alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/bf00271146	exclude	Study focuses on basic mitochondrial genetics and oligomycin resistance mechanisms in yeast, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/0022-2836(74)90356-8	exclude	Basic molecular biology of yeast mitochondrial genome with no link to alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/genetics/76.2.195	exclude	Study of mitochondrial genetics and petite mutations in yeast with no link to alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1099/00221287-84-1-11	exclude	Study focuses on mitochondrial petite mutations induced by starvation, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/0006-291x(73)91364-8	exclude	Study focuses on mitochondrial DNA informational content in a petite mutant, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/0014-4827(73)90247-4	exclude	Study focuses on UV-induced petite mutations and cell death mechanisms in yeast, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1021/bi00725a019	exclude	Focuses on mitochondrial DNA mutations in petite mutants without link to alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1093/genetics/74.3.421	exclude	Subject is mitochondrial genetics and antibiotic resistance in yeast, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/j.1432-1033.1973.tb02606.x	exclude	Study focuses on mitochondrial DNA structure in petite mutants with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1002/jobm.3630120307	exclude	Study of respiratory deficiency and petite mutations in yeast with no link to alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/bf00268746	exclude	Study focuses on mitochondrial DNA repair and UV-induced mutations in yeast, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/bf01957819	exclude	Study focuses on UV irradiation recovery in a mitochondrial mutant with no link to alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/0005-2787(72)90350-4	exclude	Focuses on mitochondrial DNA properties in a yeast mutant without link to alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/0005-2787(72)90352-8	exclude	Study focuses on mitochondrial DNA analysis in yeast mutants with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/0006-291x(72)90877-7	exclude	Study focuses on yeast genetics (petite mutation) and drug effects, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/0022-2836(72)90275-6	exclude	Basic molecular biology of mitochondrial DNA with no link to alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/0022-2836(72)90276-8	exclude	Study of mitochondrial DNA composition in yeast with no link to alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/0022-2836(72)90277-x	exclude	Study of mitochondrial DNA structure in yeast with no link to alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/s0022-2836(72)80015-9	exclude	Study of mitochondrial genome degeneration in yeast with no link to alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/bf01957348	exclude	Study of gallbladder epithelium physiology is unrelated to microbial alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/bf00433106	exclude	Study focuses on mitochondrial genetics and antibiotic effects in yeast, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/0022-2836(71)90156-2	exclude	Focuses on mitochondrial DNA structure in petite mutants without link to alcohol production	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/0005-2744(71)90001-5	borderline	The paper characterizes a specific enzyme (mitochondrial alcohol dehydrogenase) in Saccharomyces cerevisiae, which is an enabling tool/basic biology study rather than direct production or engineering of ethanol.	fermlit screen (abstract pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1126/science.169.3942.282	exclude	Study of alcohol oxidation inhibition by pyrazole/oximes is classic toxicology/pharmacology (e.g., disulfiram-like effects), not microbial production.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1007/bf01515977	exclude	Study focuses on mitochondrial bioenergetics in a petite mutant with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/0006-291x(70)90919-8	exclude	Study of mitochondrial RNA polymerase in yeast mutants with no link to alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/0022-2836(70)90033-1	exclude	Focuses on mitochondrial DNA loss and petite mutation biology, not alcohol production or engineering	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1111/j.1432-1033.1969.tb00520.x	exclude	Study focuses on mitochondrial cytochrome oxidase reconstitution in yeast, unrelated to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
doi:10.1016/0006-291x(68)90440-3	exclude	Study focuses on mitochondrial mutation and respiratory deficiency in yeast, with no link to alcohol production or engineering.	fermlit screen (title pass)	qwen3.6:27b	model	2026-09-22	yes	
